Q,E,I
3.920189712373733038e+00,4.000000000000000000e+00,2.776643328691588892e-04
3.920189712373733038e+00,4.250000000000000000e+00,2.906103818092458518e-04
3.920189712373733038e+00,5.000000000000000000e+00,3.356738438395549633e-04
3.920189712373733038e+00,5.250000000000000000e+00,3.531638287706269212e-04
3.920189712373733038e+00,5.500000000000000000e+00,3.721300154962091638e-04
3.920189712373733038e+00,6.000000000000000000e+00,4.152379048141513875e-04
3.920189712373733038e+00,6.250000000000000000e+00,4.398326869306779484e-04
3.920189712373733038e+00,6.500000000000000000e+00,4.668238702138402226e-04
3.920189712373733038e+00,7.000000000000000000e+00,5.294263433941714383e-04
3.920189712373733038e+00,7.250000000000000000e+00,5.659356946278986528e-04
3.920189712373733038e+00,7.500000000000000000e+00,6.066766194262818634e-04
3.920189712373733038e+00,8.000000000000000000e+00,7.039530888846279571e-04
3.920189712373733038e+00,8.250000000000000000e+00,7.625334236157022211e-04
3.920189712373733038e+00,8.500000000000000000e+00,8.295695936867579024e-04
3.920189712373733038e+00,9.000000000000000000e+00,9.970875897619647585e-04
3.920189712373733038e+00,9.250000000000000000e+00,1.103336994694305989e-03
3.920189712373733038e+00,9.750000000000000000e+00,1.384163372859962843e-03
3.920189712373733038e+00,1.000000000000000000e+01,1.574516994099412577e-03
3.920189712373733038e+00,1.025000000000000000e+01,1.815485875301661592e-03
3.920189712373733038e+00,1.075000000000000000e+01,2.555045128634377601e-03
3.920189712373733038e+00,1.100000000000000000e+01,3.160341127917590687e-03
3.920189712373733038e+00,1.150000000000000000e+01,5.598599324880181895e-03
3.920189712373733038e+00,1.175000000000000000e+01,8.295187845159727666e-03
3.920189712373733038e+00,1.225000000000000000e+01,1.725694274697439634e-02
3.920189712373733038e+00,1.250000000000000000e+01,2.034908050718559069e-02
3.920189712373733038e+00,1.300000000000000000e+01,2.343795424743229036e-02
3.920189712373733038e+00,1.325000000000000000e+01,2.462431378624115388e-02
3.920189712373733038e+00,1.375000000000000000e+01,2.708247529123710903e-02
3.920189712373733038e+00,1.400000000000000000e+01,2.849397169009415184e-02
3.920189712373733038e+00,1.450000000000000000e+01,3.259564229425573195e-02
3.920189712373733038e+00,1.475000000000000000e+01,3.526403390004576727e-02
3.920189712373733038e+00,1.500000000000000000e+01,3.714515049129669955e-02
3.920189712373733038e+00,1.525000000000000000e+01,3.696856086604948660e-02
3.920189712373733038e+00,1.550000000000000000e+01,3.592404669378441301e-02
3.920189712373733038e+00,1.575000000000000000e+01,3.514829792916120826e-02
3.920189712373733038e+00,1.625000000000000000e+01,3.432853257626769516e-02
3.920189712373733038e+00,1.650000000000000000e+01,3.408871734152710969e-02
3.920189712373733038e+00,1.675000000000000000e+01,3.416259591081002162e-02
3.920189712373733038e+00,1.700000000000000000e+01,3.461356874250363230e-02
3.920189712373733038e+00,1.725000000000000000e+01,3.548668564830324140e-02
3.920189712373733038e+00,1.775000000000000000e+01,3.839977769356900383e-02
3.920189712373733038e+00,1.800000000000000000e+01,3.911551755767057187e-02
3.920189712373733038e+00,1.825000000000000000e+01,3.752738269483017058e-02
3.920189712373733038e+00,1.850000000000000000e+01,3.469637838670912300e-02
3.920189712373733038e+00,1.875000000000000000e+01,3.182519599562695645e-02
3.920189712373733038e+00,1.900000000000000000e+01,2.923969603395868561e-02
3.920189712373733038e+00,1.925000000000000000e+01,2.703464036861647282e-02
3.920189712373733038e+00,1.950000000000000000e+01,2.515540635300175451e-02
3.920189712373733038e+00,1.975000000000000000e+01,2.355042942831419087e-02
3.920189712373733038e+00,2.000000000000000000e+01,2.204033558278179275e-02
3.920189712373733038e+00,2.025000000000000000e+01,2.035798927016400570e-02
3.920189712373733038e+00,2.050000000000000000e+01,1.825593589102804046e-02
3.920189712373733038e+00,2.075000000000000000e+01,1.530331635220801706e-02
3.920189712373733038e+00,2.100000000000000000e+01,1.123815308334226611e-02
3.920189712373733038e+00,2.125000000000000000e+01,7.442815560060145157e-03
3.920189712373733038e+00,2.150000000000000000e+01,5.103254482534545083e-03
3.920189712373733038e+00,2.175000000000000000e+01,3.770420575303358793e-03
3.950543764194315077e+00,-2.750000000000000000e+00,1.073238813178369218e-04
3.950543764194315077e+00,-2.500000000000000000e+00,1.103109331960391262e-04
3.950543764194315077e+00,-2.250000000000000000e+00,1.134264863021551285e-04
3.950543764194315077e+00,-1.500000000000000000e+00,1.236230833781146936e-04
3.950543764194315077e+00,-1.250000000000000000e+00,1.273346913081816226e-04
3.950543764194315077e+00,-1.000000000000000000e+00,1.312191584839440860e-04
3.950543764194315077e+00,-2.500000000000000000e-01,1.440254751976033170e-04
3.950543764194315077e+00,0.000000000000000000e+00,1.487221453914807051e-04
3.950543764194315077e+00,2.500000000000000000e-01,1.536574405511277467e-04
3.950543764194315077e+00,1.000000000000000000e+00,1.700709137196789692e-04
3.950543764194315077e+00,1.250000000000000000e+00,1.761449521999652109e-04
3.950543764194315077e+00,1.500000000000000000e+00,1.825588445890545465e-04
3.950543764194315077e+00,2.000000000000000000e+00,1.965148603244791471e-04
3.950543764194315077e+00,2.250000000000000000e+00,2.041184060336667173e-04
3.950543764194315077e+00,2.500000000000000000e+00,2.121853922663089419e-04
3.950543764194315077e+00,3.250000000000000000e+00,2.395855217231558111e-04
3.950543764194315077e+00,3.500000000000000000e+00,2.499495968636307464e-04
3.950543764194315077e+00,3.750000000000000000e+00,2.610261698005013277e-04
3.950543764194315077e+00,4.250000000000000000e+00,2.856026057559691287e-04
3.950543764194315077e+00,4.500000000000000000e+00,2.992690861037079417e-04
3.950543764194315077e+00,4.750000000000000000e+00,3.139845012534200723e-04
3.950543764194315077e+00,5.250000000000000000e+00,3.470381886148594963e-04
3.950543764194315077e+00,5.500000000000000000e+00,3.656595947951808852e-04
3.950543764194315077e+00,5.750000000000000000e+00,3.859032159555982337e-04
3.950543764194315077e+00,6.500000000000000000e+00,4.585874348613489622e-04
3.950543764194315077e+00,6.750000000000000000e+00,4.877455845359246955e-04
3.950543764194315077e+00,7.250000000000000000e+00,5.557654545394533335e-04
3.950543764194315077e+00,7.500000000000000000e+00,5.956848154715416090e-04
3.950543764194315077e+00,7.750000000000000000e+00,6.404478104587007364e-04
3.950543764194315077e+00,8.250000000000000000e+00,7.482504864337734696e-04
3.950543764194315077e+00,8.500000000000000000e+00,8.137978484271259734e-04
3.950543764194315077e+00,8.750000000000000000e+00,8.893886540883293602e-04
3.950543764194315077e+00,9.250000000000000000e+00,1.081028590370595012e-03
3.950543764194315077e+00,9.500000000000000000e+00,1.204642002875125828e-03
3.950543764194315077e+00,1.000000000000000000e+01,1.539316989730763700e-03
3.950543764194315077e+00,1.025000000000000000e+01,1.772955431994184235e-03
3.950543764194315077e+00,1.050000000000000000e+01,2.076891224148408148e-03
3.950543764194315077e+00,1.100000000000000000e+01,3.069538082456622820e-03
3.950543764194315077e+00,1.125000000000000000e+01,3.950882697107479559e-03
3.950543764194315077e+00,1.175000000000000000e+01,7.965985253486622397e-03
3.950543764194315077e+00,1.200000000000000000e+01,1.214803191332131452e-02
3.950543764194315077e+00,1.250000000000000000e+01,1.955980164461541132e-02
3.950543764194315077e+00,1.275000000000000000e+01,2.153560640792371098e-02
3.950543764194315077e+00,1.325000000000000000e+01,2.417366078492519041e-02
3.950543764194315077e+00,1.350000000000000000e+01,2.537894544878765632e-02
3.950543764194315077e+00,1.400000000000000000e+01,2.830726083820184896e-02
3.950543764194315077e+00,1.425000000000000000e+01,3.026771706432035414e-02
3.950543764194315077e+00,1.450000000000000000e+01,3.275913466283260356e-02
3.950543764194315077e+00,1.475000000000000000e+01,3.563333493244695560e-02
3.950543764194315077e+00,1.525000000000000000e+01,3.794109711602851320e-02
3.950543764194315077e+00,1.575000000000000000e+01,3.551529577215561256e-02
3.950543764194315077e+00,1.600000000000000000e+01,3.439983330269531098e-02
3.950543764194315077e+00,1.625000000000000000e+01,3.361637773759638265e-02
3.950543764194315077e+00,1.650000000000000000e+01,3.323109762989490124e-02
3.950543764194315077e+00,1.675000000000000000e+01,3.327860048515154934e-02
3.950543764194315077e+00,1.700000000000000000e+01,3.374313448388006897e-02
3.950543764194315077e+00,1.725000000000000000e+01,3.463635958376285601e-02
3.950543764194315077e+00,1.750000000000000000e+01,3.597265126354583231e-02
3.950543764194315077e+00,1.775000000000000000e+01,3.753542427436151047e-02
3.950543764194315077e+00,1.800000000000000000e+01,3.812915921636488015e-02
3.950543764194315077e+00,1.825000000000000000e+01,3.636035053046576121e-02
3.950543764194315077e+00,1.850000000000000000e+01,3.340095144262745369e-02
3.950543764194315077e+00,1.875000000000000000e+01,3.059468016482357056e-02
3.950543764194315077e+00,1.900000000000000000e+01,2.820279881250208412e-02
3.950543764194315077e+00,1.925000000000000000e+01,2.612418063763784215e-02
3.950543764194315077e+00,1.950000000000000000e+01,2.431619094287536947e-02
3.950543764194315077e+00,1.975000000000000000e+01,2.267325170751145758e-02
3.950543764194315077e+00,2.000000000000000000e+01,2.107387488088338645e-02
3.950543764194315077e+00,2.025000000000000000e+01,1.940713918407186225e-02
3.950543764194315077e+00,2.050000000000000000e+01,1.745252532633045917e-02
3.950543764194315077e+00,2.075000000000000000e+01,1.473045885886550312e-02
3.950543764194315077e+00,2.100000000000000000e+01,1.087541375086941917e-02
3.950543764194315077e+00,2.125000000000000000e+01,7.206237818707473229e-03
3.950543764194315077e+00,2.150000000000000000e+01,4.939319744159541455e-03
3.980482704847918107e+00,-3.000000000000000000e+00,1.024579531931513204e-04
3.980482704847918107e+00,-2.250000000000000000e+00,1.112551963094464321e-04
3.980482704847918107e+00,-2.000000000000000000e+00,1.144447959880966068e-04
3.980482704847918107e+00,-1.750000000000000000e+00,1.177758813948820231e-04
3.980482704847918107e+00,-1.000000000000000000e+00,1.287078673695938051e-04
3.980482704847918107e+00,-7.500000000000000000e-01,1.326983833286718060e-04
3.980482704847918107e+00,-5.000000000000000000e-01,1.368810614129694833e-04
3.980482704847918107e+00,2.500000000000000000e-01,1.507154956880023863e-04
3.980482704847918107e+00,5.000000000000000000e-01,1.558062400904931463e-04
3.980482704847918107e+00,7.500000000000000000e-01,1.611653142382005980e-04
3.980482704847918107e+00,1.500000000000000000e+00,1.790583516766447339e-04
3.980482704847918107e+00,1.750000000000000000e+00,1.857068410748193834e-04
3.980482704847918107e+00,2.500000000000000000e+00,2.081070036197892471e-04
3.980482704847918107e+00,2.750000000000000000e+00,2.165087196573532626e-04
3.980482704847918107e+00,3.000000000000000000e+00,2.254461324983000068e-04
3.980482704847918107e+00,3.750000000000000000e+00,2.559813984082020600e-04
3.980482704847918107e+00,4.000000000000000000e+00,2.676022439717524993e-04
3.980482704847918107e+00,4.750000000000000000e+00,3.078701248183141233e-04
3.980482704847918107e+00,5.000000000000000000e+00,3.234238134603539100e-04
3.980482704847918107e+00,5.750000000000000000e+00,3.782960863008281624e-04
3.980482704847918107e+00,6.000000000000000000e+00,3.998979193882289292e-04
3.980482704847918107e+00,6.250000000000000000e+00,4.235151978072329007e-04
3.980482704847918107e+00,6.750000000000000000e+00,4.779386770981110494e-04
3.980482704847918107e+00,7.000000000000000000e+00,5.094539010701788556e-04
3.980482704847918107e+00,7.750000000000000000e+00,6.271422707489114840e-04
3.980482704847918107e+00,8.000000000000000000e+00,6.764185865102031710e-04
3.980482704847918107e+00,8.500000000000000000e+00,7.962223392198042315e-04
3.980482704847918107e+00,8.750000000000000000e+00,8.698526970162823169e-04
3.980482704847918107e+00,9.000000000000000000e+00,9.555102665004696055e-04
3.980482704847918107e+00,9.500000000000000000e+00,1.176314518140981211e-03
3.980482704847918107e+00,9.750000000000000000e+00,1.321581071683585774e-03
3.980482704847918107e+00,1.025000000000000000e+01,1.726572013181178374e-03
3.980482704847918107e+00,1.050000000000000000e+01,2.019897244117124183e-03
3.980482704847918107e+00,1.075000000000000000e+01,2.415197745938512351e-03
3.980482704847918107e+00,1.125000000000000000e+01,3.819636948757792767e-03
3.980482704847918107e+00,1.150000000000000000e+01,5.206020331116597254e-03
3.980482704847918107e+00,1.200000000000000000e+01,1.162017847110002541e-02
3.980482704847918107e+00,1.225000000000000000e+01,1.576181914670948814e-02
3.980482704847918107e+00,1.275000000000000000e+01,2.055278919803703308e-02
3.980482704847918107e+00,1.300000000000000000e+01,2.206069595450957377e-02
3.980482704847918107e+00,1.325000000000000000e+01,2.341339214256501697e-02
3.980482704847918107e+00,1.350000000000000000e+01,2.483818518133007816e-02
3.980482704847918107e+00,1.375000000000000000e+01,2.654092745290202032e-02
3.980482704847918107e+00,1.400000000000000000e+01,2.863437805382554671e-02
3.980482704847918107e+00,1.425000000000000000e+01,3.116648166861161681e-02
3.980482704847918107e+00,1.475000000000000000e+01,3.695396889522360728e-02
3.980482704847918107e+00,1.500000000000000000e+01,3.856842383861689566e-02
3.980482704847918107e+00,1.525000000000000000e+01,3.773710243311874379e-02
3.980482704847918107e+00,1.550000000000000000e+01,3.585238172477356322e-02
3.980482704847918107e+00,1.575000000000000000e+01,3.427904849727470005e-02
3.980482704847918107e+00,1.600000000000000000e+01,3.323026772987467542e-02
3.980482704847918107e+00,1.625000000000000000e+01,3.262992608277705958e-02
3.980482704847918107e+00,1.650000000000000000e+01,3.240291925592059946e-02
3.980482704847918107e+00,1.675000000000000000e+01,3.250620411776412866e-02
3.980482704847918107e+00,1.700000000000000000e+01,3.295307534309200453e-02
3.980482704847918107e+00,1.725000000000000000e+01,3.384138973913783377e-02
3.980482704847918107e+00,1.750000000000000000e+01,3.521261809564111417e-02
3.980482704847918107e+00,1.775000000000000000e+01,3.680510527625747985e-02
3.980482704847918107e+00,1.800000000000000000e+01,3.728091373172445072e-02
3.980482704847918107e+00,1.825000000000000000e+01,3.522634575780675403e-02
3.980482704847918107e+00,1.850000000000000000e+01,3.223128308849847190e-02
3.980482704847918107e+00,1.875000000000000000e+01,2.954809113013217442e-02
3.980482704847918107e+00,1.900000000000000000e+01,2.734833382057099554e-02
3.980482704847918107e+00,1.925000000000000000e+01,2.549139178981725540e-02
3.980482704847918107e+00,1.950000000000000000e+01,2.374201413905030478e-02
3.980482704847918107e+00,1.975000000000000000e+01,2.198818632012638705e-02
3.980482704847918107e+00,2.000000000000000000e+01,2.028859376233025161e-02
3.980482704847918107e+00,2.025000000000000000e+01,1.863135522017065476e-02
3.980482704847918107e+00,2.050000000000000000e+01,1.677323385384692916e-02
3.980482704847918107e+00,2.075000000000000000e+01,1.422471448451146335e-02
3.980482704847918107e+00,2.100000000000000000e+01,1.057297390575117312e-02
3.980482704847918107e+00,2.125000000000000000e+01,7.020563746409445166e-03
4.010889131773097915e+00,-3.000000000000000000e+00,1.002886063030967984e-04
4.010889131773097915e+00,-2.750000000000000000e+00,1.030403273511005749e-04
4.010889131773097915e+00,-2.500000000000000000e+00,1.059086232114533123e-04
4.010889131773097915e+00,-1.750000000000000000e+00,1.152833472494126560e-04
4.010889131773097915e+00,-1.500000000000000000e+00,1.186910612818294162e-04
4.010889131773097915e+00,-1.250000000000000000e+00,1.222548242793849538e-04
4.010889131773097915e+00,-5.000000000000000000e-01,1.339849374649019272e-04
4.010889131773097915e+00,-2.500000000000000000e-01,1.382797710436245052e-04
4.010889131773097915e+00,0.000000000000000000e+00,1.427887548081913213e-04
4.010889131773097915e+00,7.500000000000000000e-01,1.577550656034704742e-04
